,tweets,label,agreement
2030,confusing child better vaccinated american armadillo,0.0,0.6666666666666666
2031,ebola flu kill ten time ebola measles let focus gratitude blessed,0.0,0.6666666666666666
2032,believe prevent childhood disease,1.0,0.6666666666666666
2033,know disease like measles eradicated cause got fucking vaccinated get together parent,1.0,0.6666666666666666
2034,two new measles case confirmed nyc bringing total health official say confirmed another,0.0,1.0
2035,absolutely could disagree wth kkuhlmann middle class kid immunity mediocre teaching,0.0,0.6666666666666666
2036,picard better health boschbergs vaccination caused shingle cause fatigue,-1.0,0.6666666666666666
2037,dont measles,0.0,1.0
2038,rep speculates illegal alien could blame measles outbreak gov lepage add hiv,0.0,1.0
2039,uh vaccinate kid,0.0,0.6666666666666666
2040,mmr,0.0,1.0
2041,supposedly good fir allergy sinus issue respiratory health immunityi like taste using sodastream,0.0,1.0
2042,adult flu vaccination available okcic patient call public health care team appointment,1.0,1.0
2043,u track measles decade case state linked africa europe asia,0.0,1.0
2044,lawmaker ask hearing measles vaccination lawmaker including congresswoman diana degette asking,1.0,0.6666666666666666
2045,disciple dont know vaccine cause autism give link,-1.0,0.6666666666666666
2046,dad heartfelt plea ailing year old exposed measles,1.0,1.0
2047,obama need say one vaccinated ever republican stop pandering conspiracy theorist amp support vaccination,1.0,1.0
2048,good point immunity require safeguard amp recourse option employee thats interesting point,0.0,0.6666666666666666
2049,well procedure safe way prevent disease,1.0,1.0
2050,want go disneyland also dont want measles,0.0,1.0
2051,people dont vaccinate measles mumps rubella smoke anything let sink,1.0,0.6666666666666666
2052,t mine would vaccine safe individual autism definitely want put debate rest,1.0,0.6666666666666666
2053,day people punish kid letting get measles,1.0,0.6666666666666666
2054,canadian hiv vaccine researcher explores way engage atrisk youth via,0.0,0.6666666666666666
2055,get measles shot,1.0,1.0
2056,king county measles case confirmed traveler brazil,0.0,1.0
2057,state asks justice immunity crossover death attorney adot tried convince skeptical supreme court,0.0,1.0
2058,leading cdc official say possibility vaccine rarely trigger autism,-1.0,0.6666666666666666
2059,aid n q hivaids health topic staying healthy hiv immunization influenza information,0.0,0.6666666666666666
2060,even jim carreys kick as costars think he idiot stick putting kid danger antivaccine campaign jackass,1.0,1.0
2061,bash medical procedure based scientific claim harm thousand would kill vaccine cant afford,1.0,0.6666666666666666
2062,lt gov scott want eliminate philosophical exemption vt mandatory vaccination law protect public health,1.0,0.6666666666666666
2063,sb enroll concerning availability childhood immunization resource expecting parent,0.0,0.6666666666666666
2064,health official urge vaccination flu hit maryland rick ritter report,1.0,0.6666666666666666
2065,nevada health official update legislator measles outbreak,0.0,0.6666666666666666
2066,sen rand paul support voluntary vaccination measles much,-1.0,0.6666666666666666
2067,orange countyca come wmeasles vaccinated vaccine fail,-1.0,1.0
2068,come doctor chicken pox measles vaccinationturns already got still need shot,0.0,0.6666666666666666
2069,average people complain live longer releasing tension increase immunity boost health,0.0,1.0
2070,process university maryland health,1.0,1.0
2071,know s kid measles thing past,0.0,1.0
2072,hb update providing hospital care assistance necessitated traumatic injury immunity,0.0,0.6666666666666666
2073,hmmmm cdc year flu vaccine effectivebecause virus mutated,0.0,0.6666666666666666
2074,somehow found spare minute away mmr post reading,0.0,1.0
2075,somerville flu vaccine remaining clinic canceled somerville mass city somerville health,0.0,1.0
2076,vaccination cause autism stupid people,1.0,1.0
2077,diffusion responsibility well measles aint glitter,0.0,0.6666666666666666
2078,girl famous getting naked said vaccine dont cause autism,1.0,1.0
2079,data support parental fear hpv vaccination give permission child sexually active,1.0,1.0
2080,overseas trip wake resident could spread home,0.0,1.0
2081,shot shot shot village doctor,1.0,0.6666666666666666
2082,silicon valley fetishization startup founder autism spectrum shouldnt vaccinating,0.0,0.6666666666666666
2083,robot,0.0,1.0
2084,waiting vaccination go back school blow number theyre,1.0,1.0
2085,still couldnt pay vaccinate kid,-1.0,1.0
2086,best conspiracy theory never die hard end anti fear best conspiracy,1.0,0.6666666666666666
2087,parent autistic child assure id vaccinate im grown man living dark age real,1.0,0.6666666666666666
2088,last time let cook know measles medicine costed fucking coin back,0.0,1.0
2089,reading immunity eula bi fascinating anxiety feel every health check kid nice read,0.0,1.0
2090,vaccinate damn kid people jesus,1.0,1.0
2091,second hand vapor cure autism ask jenny mccarthy,1.0,1.0
2092,rubio say absolutely mandatory child receive vaccine,1.0,0.6666666666666666
2093,free kootie vaccination,0.0,0.6666666666666666
2094,pediatrician say in vaccine pushed bill gate gavi kill baby aaron,-1.0,0.6666666666666666
2095,people dont believe vaccinating kid live mercury,1.0,1.0
2096,probably measles,0.0,1.0
2097,vaccinationmodern medicine wrongdoingcause autism killercause ashmacause cancerinflamed brain chicken pox mmrdestroy flesh,-1.0,1.0
2098,stephanie messenger life brisbane queensland australia say measles eliminated,0.0,1.0
2099,next friday live allure lounge take big birthday bash ladyjade_mmr,0.0,1.0
2100,measles,0.0,1.0
2101,disney land got measles sooooo patriot going year,0.0,1.0
2102,gene dont cause asd toxic ingredient cause,0.0,0.6666666666666666
2103,spent weekend disneyland didnt get vaccination child made sick still fine,-1.0,0.6666666666666666
2104,second case measles pierce county may exposed pierce county health official want,0.0,1.0
2105,rt flu vaccine even safer knew,1.0,1.0
2106,learn childhood mortality prior vaccine kid still die disease everyday,1.0,0.6666666666666666
2107,first thing asked parking ready measles really,0.0,1.0
2108,varicella death underscore importance catchup vaccination,1.0,1.0
2109,cada dia protect child misguided parent measles back child vaccine aga,1.0,0.6666666666666666
2110,yesterday someone fb gaul post vaccination dont prevent disease u know like polio pertusis german measels etc,1.0,1.0
2111,yr ago mom german measles pregnant doctor urged abort mom knew god plan,0.0,0.6666666666666666
2112,vaccine safe effective vaccine preventable disease still kill kid please choose vaccinate,1.0,1.0
2113,student heading get immunized school require could save life maybe,1.0,1.0
2114,average people complain live longer releasing tension increase immunity boost health,0.0,1.0
2115,vaccine agree rest list vaccine revolutionized world look death toll amp,1.0,0.6666666666666666
2116,used mmr month went back getting better phone gps us battery general though,0.0,1.0
2117,avg ppl complain live longr releasin tension increase immunity ampboosts health gawd ur gona live foreverr lmao,0.0,1.0
2118,average people complain live longer releasing tension increase immunity boost health silver lining,0.0,0.6666666666666666
2119,attend healthampsafety mtg discussion hpv vaccination wreps academy pediatrics amp dept health gr info,1.0,0.6666666666666666
2120,mean vaccine bringing back measles didnt contract german measles yr vaccine,-1.0,0.3333333333333333
2121,measles outbreak grows case latest marin county,0.0,1.0
2122,measles outbreak linked disneyland visit,0.0,1.0
2123,boyhood like measles one complaint man catch young done come later apt serious,0.0,1.0
2124,average people complain live longer releasing tension increase immunity boost health,0.0,1.0
2125,responsible travel flu vaccine msu olin health center pic,1.0,1.0
2126,stuffconz pupil ordered home outbreak people quarantined since start,0.0,0.6666666666666666
2127,denier form conspiracy theory paper conspiratorial thinking,0.0,0.6666666666666666
2128,live right marjais tuesday xmas special celebrating neshaintbeat birthday,0.0,1.0
2129,laugh little lower risk laughing natural antidote stress immunity booster known cancer recovery therapy,0.0,1.0
2130,drama measles caterpillar give,0.0,0.6666666666666666
2131,hopefully last time ill build type immunity sickness kid come lol,0.0,1.0
2132,neighbor told refuse kid get vaccination cool keep public life dumbass,1.0,1.0
2133,someone cdc keep calling find ive vaccinated teenager think need talk,0.0,1.0
2134,ab new immunization vaccine injury information,0.0,0.6666666666666666
2135,get flu shot child along vaccination youre fucking ignorant,-1.0,1.0
2136,wonder facebook feed would look like kanye kim announced werent going vaccinate child,0.0,0.6666666666666666
2137,amn department health reminds pennsylvanian importance finding vaccine hiv harrisburg,1.0,0.6666666666666666
2138,funny sad denier cartoon,1.0,1.0
2139,para nada majo que desde que te comenzado seguir e sin tus tuits,0.0,1.0
2140,ridiculous future vazholder child getting vaccine way fix something thats broke,-1.0,0.3333333333333333
2141,shouldnt worry measles measles become relatively rare united state thanks,-1.0,0.3333333333333333
2142,getting kid vaccinated bill make harder parent say shot talking doc,-1.0,0.3333333333333333
2143,waiting immunized tb im scared bc needle r actual worst srsly im rly scared feel im awaiting death rn,1.0,0.6666666666666666
2144,people getting vaccinated thinking safe getting infected ebola,-1.0,1.0
2145,one time doctor gave booster shot measles never,-1.0,1.0
2146,dear realize british study linking childhood vaccine autism found elaborate fraud,1.0,1.0
2147,yall thought nasty check measles,0.0,1.0
2148,plenty non christian wont let kid get vaccinated inc orthodox jew parent autism,-1.0,0.6666666666666666
2149,disney parkslinked measles outbreak grows case,0.0,1.0
2150,truth measles via,0.0,0.6666666666666666
2151,toddler dy measles berlin st death outbreak monthold boy died measles amid outbreak,1.0,0.6666666666666666
2152,vaccination correlation autism disease,-1.0,1.0
2153,least confirmed measles case bay area county alameda san mateo santa clara,0.0,1.0
2154,average people complain live longer releasing tension increase immunity boost health ima live forever,0.0,1.0
2155,,0.0,1.0
2156,immunize goddamned child even conversation thank shero,1.0,1.0
2157,health news vaccine cervical cancer may also help men read,1.0,0.6666666666666666
2158,rt kid teen get free immunization whooping cough,0.0,0.6666666666666666
2159,went high school get immunization record etsu talked m svihovec like minute,1.0,0.6666666666666666
2160,first ebola measles atlanta awesome u measles case rise past week,0.0,1.0
2161,im confused parent wont vaccinate kid could putting child riskjust research,1.0,1.0
2162,hpv vaccine cause retardation vaccine prevent mom sister gfs wife etc dying preventable disease,1.0,1.0
2163,yeah tell amish people measles breaking school kid getting,1.0,1.0
2164,know country dont get shot mean could go college amp get measles,1.0,0.6666666666666666
2165,monthold infant tennessee passed away given vaccine say coincidence,-1.0,1.0
2166,san bernardino county list site possible measles exposure nine case measles confirmed within,0.0,1.0
